time, timestamp, joint_positions__0, joint_positions__1, joint_positions__2, joint_positions__3, joint_positions__4, joint_positions__5, joint_positions__6, joint_velocities__0, joint_velocities__1, joint_velocities__2, joint_velocities__3, joint_velocities__4, joint_velocities__5, joint_velocities__6, control_torques__0, control_torques__1, control_torques__2, control_torques__3, control_torques__4, control_torques__5, control_torques__6, mass_matrix__0, mass_matrix__1, mass_matrix__2, mass_matrix__3, mass_matrix__4, mass_matrix__5, mass_matrix__6, mass_matrix__7, mass_matrix__8, mass_matrix__9, mass_matrix__10, mass_matrix__11, mass_matrix__12, mass_matrix__13, mass_matrix__14, mass_matrix__15, mass_matrix__16, mass_matrix__17, mass_matrix__18, mass_matrix__19, mass_matrix__20, mass_matrix__21, mass_matrix__22, mass_matrix__23, mass_matrix__24, mass_matrix__25, mass_matrix__26, mass_matrix__27, mass_matrix__28, mass_matrix__29, mass_matrix__30, mass_matrix__31, mass_matrix__32, mass_matrix__33, mass_matrix__34, mass_matrix__35, mass_matrix__36, mass_matrix__37, mass_matrix__38, mass_matrix__39, mass_matrix__40, mass_matrix__41, mass_matrix__42, mass_matrix__43, mass_matrix__44, mass_matrix__45, mass_matrix__46, mass_matrix__47, mass_matrix__48, 
0.01, 2025-05-06__21-51-12.523786, 0, -0.436332, -0, -2.35619, 0, 1.8326, -0, 0, 0, -0, -0, 0, -0, -0, 0, 0, 0, 0, 0, 0, 0, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.02, 2025-05-06__21-51-12.534534, 0, -0.436332, -0, -2.35619, 0, 1.8326, -0, 0, -0, -0, -1e-06, 0, 1e-06, -0, 1.55015e-09, -1.76812e-05, 7.44349e-10, -7.73707e-05, 7.61172e-10, -1.11329e-06, -8.87821e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.03, 2025-05-06__21-51-12.544664, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, -1e-06, -0, -2e-06, 0, 3e-06, -0, 1.55015e-09, -0.000159378, 7.4435e-10, 7.32764e-05, 7.61172e-10, 4.06521e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.04, 2025-05-06__21-51-12.553797, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, -2e-06, -0, -3e-06, 0, 5e-06, -0, 1.55015e-09, -0.000116929, 7.4435e-10, 6.41025e-05, 7.61172e-10, 3.09765e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.05, 2025-05-06__21-51-12.566284, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, -2e-06, -0, -3e-06, 0, 6e-06, -0, 1.55015e-09, -0.000107516, 7.4435e-10, 5.65807e-05, 7.61172e-10, 2.48567e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.06, 2025-05-06__21-51-12.575665, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, -3e-06, -0, -3e-06, 0, 7e-06, -0, 1.55015e-09, -4.47292e-05, 7.4435e-10, 2.37636e-05, 7.61172e-10, 1.29627e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.07, 2025-05-06__21-51-12.585598, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, -3e-06, -0, -3e-06, 0, 7e-06, -0, 1.55015e-09, -4.47292e-05, 7.4435e-10, 2.37636e-05, 7.61172e-10, 1.29627e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.08, 2025-05-06__21-51-12.594666, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, -3e-06, -0, -4e-06, 0, 8e-06, -0, 1.55015e-09, -6.50668e-05, 7.4435e-10, 4.74069e-05, 7.61172e-10, 1.51811e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.09, 2025-05-06__21-51-12.604619, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, -3e-06, -0, -4e-06, 0, 8e-06, -0, 1.55015e-09, -3.53166e-05, 7.4435e-10, 1.62417e-05, 7.61172e-10, 6.84283e-06, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.1, 2025-05-06__21-51-12.616079, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, -3e-06, -0, -3e-06, 0, 8e-06, -0, 1.55015e-09, 0.000266948, 7.4435e-10, -0.00011423, 7.61172e-10, -3.17778e-05, -8.87822e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.11, 2025-05-06__21-51-12.625715, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, -2e-06, -0, -3e-06, 0, 7e-06, -0, 1.55015e-09, 0.000204161, 7.4435e-10, -8.14128e-05, 7.61172e-10, -1.98838e-05, -8.87822e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.12, 2025-05-06__21-51-12.634645, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, -1e-06, -0, -3e-06, 0, 7e-06, -0, 1.55015e-09, 0.000150787, 7.4435e-10, -5.61175e-05, 7.61172e-10, -1.41096e-05, -8.87822e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.13, 2025-05-06__21-51-12.644937, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, -0, -0, -2e-06, 0, 7e-06, -0, 1.55015e-09, 0.000127163, 7.4435e-10, -6.19874e-05, 7.61172e-10, -1.66736e-05, -8.87822e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.14, 2025-05-06__21-51-12.654579, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, 0, -0, -2e-06, 0, 6e-06, -0, 1.55015e-09, 0.000117751, 7.4435e-10, -5.44656e-05, 7.61172e-10, -1.05538e-05, -8.87822e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.15, 2025-05-06__21-51-12.665762, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, 1e-06, -0, -2e-06, 0, 5e-06, -0, 1.55015e-09, 0.000137422, 7.4435e-10, -6.32527e-05, 7.61172e-10, -3.90086e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.16, 2025-05-06__21-51-12.673813, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, 1e-06, -0, -1e-06, 0, 4e-06, -0, 1.55015e-09, 0.000157759, 7.4435e-10, -8.6896e-05, 7.61172e-10, -4.1227e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.17, 2025-05-06__21-51-12.686233, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, 2e-06, -0, -1e-06, 0, 2e-06, -0, 1.55015e-09, 8.55599e-05, 7.4435e-10, -4.65571e-05, 7.61172e-10, -2.32132e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.18, 2025-05-06__21-51-12.695663, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, 2e-06, -0, -1e-06, 0, 1e-06, -0, 1.55015e-09, 7.61473e-05, 7.4435e-10, -3.90352e-05, 7.61172e-10, -1.70933e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.19, 2025-05-06__21-51-12.704930, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, 2e-06, -0, -1e-06, 0, 1e-06, -0, 1.55015e-09, -0.000226117, 7.4435e-10, 9.14364e-05, 7.61172e-10, 2.15273e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.2, 2025-05-06__21-51-12.714712, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, 1e-06, -0, -1e-06, 0, 1e-06, -0, 1.55015e-09, -0.000172743, 7.4435e-10, 6.61411e-05, 7.61172e-10, 1.57531e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.21, 2025-05-06__21-51-12.723975, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, 0, -0, -2e-06, 0, 2e-06, -0, 1.55015e-09, -0.000139706, 7.4435e-10, 6.44891e-05, 7.61172e-10, 1.21974e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.22, 2025-05-06__21-51-12.733933, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, -0, -0, -2e-06, 0, 2e-06, -0, 1.55015e-09, -0.000139706, 7.4435e-10, 6.44891e-05, 7.61172e-10, 1.21974e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.23, 2025-05-06__21-51-12.744656, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, -1e-06, -0, -2e-06, 0, 2e-06, -0, 1.55015e-09, -8.63324e-05, 7.4435e-10, 3.91938e-05, 7.61172e-10, 6.42316e-06, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.24, 2025-05-06__21-51-12.754673, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, -1e-06, -0, -2e-06, 0, 2e-06, -0, 1.55015e-09, -8.63324e-05, 7.4435e-10, 3.91938e-05, 7.61172e-10, 6.42316e-06, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.25, 2025-05-06__21-51-12.766064, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, -2e-06, -0, -2e-06, 0, 2e-06, -0, 1.55015e-09, -3.29585e-05, 7.4435e-10, 1.38985e-05, 7.61172e-10, 6.48956e-07, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.26, 2025-05-06__21-51-12.775734, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, -2e-06, -0, -2e-06, 0, 2e-06, -0, 1.55015e-09, 0.000269305, 7.4435e-10, -0.000116573, 7.61172e-10, -3.79717e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.27, 2025-05-06__21-51-12.785803, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, -1e-06, -0, -1e-06, 0, 1e-06, -0, 1.55015e-09, 0.000236269, 7.4435e-10, -0.000114921, 7.61172e-10, -3.44159e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.28, 2025-05-06__21-51-12.793933, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, 0, -0, -1e-06, 0, 0, -0, 1.55015e-09, 0.000173482, 7.4435e-10, -8.2104e-05, 7.61172e-10, -2.25219e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.29, 2025-05-06__21-51-12.804734, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, 1e-06, -0, -1e-06, 0, -1e-06, -0, 1.55015e-09, 0.000110696, 7.4435e-10, -4.92869e-05, 7.61172e-10, -1.06278e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.3, 2025-05-06__21-51-12.814654, 0, -0.436333, -0, -2.3562, 0, 1.8326, -0, 0, 1e-06, -0, -1e-06, 0, -1e-06, -0, 1.55015e-09, 0.000110696, 7.4435e-10, -4.92869e-05, 7.61172e-10, -1.06278e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.31, 2025-05-06__21-51-12.824668, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, 1e-06, -0, -1e-06, 0, -0, -0, 1.55015e-09, -0.000182155, 7.4435e-10, 7.36629e-05, 7.61172e-10, 2.1873e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
0.32, 2025-05-06__21-51-12.834760, 0, -0.436332, -0, -2.3562, 0, 1.8326, -0, 0, 0, -0, -1e-06, 0, 0, -0, 1.55015e-09, -0.000128782, 7.4435e-10, 4.83676e-05, 7.61172e-10, 1.60988e-05, -8.87823e-11, 2.02247, 0, 1.41672, 0, -0.028984, 0, -0.079696, 0, 2.41761, 0, -1.23642, -0, -0.219546, -0, 1.41672, 0, 1.67016, 0, -0.177021, 0, -0.069282, 0, -1.23642, 0, 1.52991, 0, 0.34775, 0, -0.028984, -0, -0.177021, 0, 0.437556, 0, 0.020706, 0, -0.219546, 0, 0.34775, 0, 0.236828, 0, -0.079696, -0, -0.069282, 0, 0.020706, 0, 0.08
